Ano,Ambito,Departamento,Provincia,Distrito,Organizacion,Votos,Validos,Emitidos
2006,PERU,PIURA,HUANCABAMBA,SONDORILLO,PARTIDO JUSTICIA NACIONAL,7,0.266 %,0.180 %
2006,PERU,PIURA,HUANCABAMBA,SONDORILLO,Y SE LLAMA PERU,7,0.266 %,0.180 %
2006,PERU,PIURA,HUANCABAMBA,SONDORILLO,PARTIDO SOCIALISTA,6,0.228 %,0.154 %
2006,PERU,PIURA,HUANCABAMBA,SONDORILLO,CONCERTACION DESCENTRALISTA,5,0.190 %,0.128 %
2006,PERU,PIURA,HUANCABAMBA,SONDORILLO,FUERZA DEMOCRATICA,5,0.190 %,0.128 %
2006,PERU,PIURA,HUANCABAMBA,SONDORILLO,RESURGIMIENTO PERUANO,3,0.114 %,0.077 %
2006,PERU,PIURA,HUANCABAMBA,SONDORILLO,PARTIDO RENACIMIENTO ANDINO,2,0.076 %,0.051 %
2006,PERU,PIURA,HUANCABAMBA,SONDORILLO,MOVIMIENTO NUEVA IZQUIERDA,2,0.076 %,0.051 %
2006,PERU,PIURA,HUANCABAMBA,SONDORILLO,CON FUERZA PERU,2,0.076 %,0.051 %
2006,PERU,PIURA,HUANCABAMBA,SONDORILLO,PERU AHORA,2,0.076 %,0.051 %
2006,PERU,PIURA,HUANCABAMBA,SONDORILLO,PROGRESEMOS PERU,1,0.038 %,0.026 %
2006,PERU,PIURA,HUANCABAMBA,SONDORILLO,Votos Blancos,"1,054",,27.033 %
2006,PERU,PIURA,HUANCABAMBA,SONDORILLO,Votos Nulos,214,,5.489 %
2006,PERU,PIURA,HUANCABAMBA,SONDORILLO,Votos Impugnados,0,,0.000 %
2006,PERU,PIURA,MORROPON,BUENOS AIRES,PARTIDO APRISTA PERUANO,"1,697",41.410 %,33.412 %
2006,PERU,PIURA,MORROPON,BUENOS AIRES,UNION POR EL PERU,"1,022",24.939 %,20.122 %
2006,PERU,PIURA,MORROPON,BUENOS AIRES,UNIDAD NACIONAL,577,14.080 %,11.361 %
2006,PERU,PIURA,MORROPON,BUENOS AIRES,ALIANZA POR EL FUTURO,425,10.371 %,8.368 %
2006,PERU,PIURA,MORROPON,BUENOS AIRES,FRENTE DE CENTRO,117,2.855 %,2.304 %
2006,PERU,PIURA,MORROPON,BUENOS AIRES,RESTAURACION NACIONAL,97,2.367 %,1.910 %
2006,PERU,PIURA,MORROPON,BUENOS AIRES,PARTIDO JUSTICIA NACIONAL,90,2.196 %,1.772 %
2006,PERU,PIURA,MORROPON,BUENOS AIRES,PARTIDO SOCIALISTA,20,0.488 %,0.394 %
2006,PERU,PIURA,MORROPON,BUENOS AIRES,MOVIMIENTO NUEVA IZQUIERDA,10,0.244 %,0.197 %
2006,PERU,PIURA,MORROPON,BUENOS AIRES,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,10,0.244 %,0.197 %
2006,PERU,PIURA,MORROPON,BUENOS AIRES,PARTIDO RENACIMIENTO ANDINO,6,0.146 %,0.118 %
2006,PERU,PIURA,MORROPON,BUENOS AIRES,ALIANZA PARA EL PROGRESO,6,0.146 %,0.118 %
2006,PERU,PIURA,MORROPON,BUENOS AIRES,CONCERTACION DESCENTRALISTA,4,0.098 %,0.079 %
2006,PERU,PIURA,MORROPON,BUENOS AIRES,PARTIDO RECONSTRUCCION DEMOCRATICA,4,0.098 %,0.079 %
2006,PERU,PIURA,MORROPON,BUENOS AIRES,CON FUERZA PERU,4,0.098 %,0.079 %
2006,PERU,PIURA,MORROPON,BUENOS AIRES,RESURGIMIENTO PERUANO,4,0.098 %,0.079 %
2006,PERU,PIURA,MORROPON,BUENOS AIRES,PROGRESEMOS PERU,3,0.073 %,0.059 %
2006,PERU,PIURA,MORROPON,BUENOS AIRES,PERU AHORA,1,0.024 %,0.020 %
2006,PERU,PIURA,MORROPON,BUENOS AIRES,FUERZA DEMOCRATICA,1,0.024 %,0.020 %
2006,PERU,PIURA,MORROPON,BUENOS AIRES,Y SE LLAMA PERU,0,0.000 %,0.000 %
2006,PERU,PIURA,MORROPON,BUENOS AIRES,Votos Blancos,871,,17.149 %
2006,PERU,PIURA,MORROPON,BUENOS AIRES,Votos Nulos,110,,2.166 %
2006,PERU,PIURA,MORROPON,BUENOS AIRES,Votos Impugnados,0,,0.000 %
2006,PERU,PIURA,MORROPON,CHALACO,UNION POR EL PERU,989,40.483 %,26.665 %
2006,PERU,PIURA,MORROPON,CHALACO,UNIDAD NACIONAL,413,16.905 %,11.135 %
2006,PERU,PIURA,MORROPON,CHALACO,PARTIDO APRISTA PERUANO,294,12.034 %,7.927 %
2006,PERU,PIURA,MORROPON,CHALACO,FRENTE DE CENTRO,234,9.578 %,6.309 %
2006,PERU,PIURA,MORROPON,CHALACO,RESTAURACION NACIONAL,146,5.976 %,3.936 %
2006,PERU,PIURA,MORROPON,CHALACO,ALIANZA POR EL FUTURO,142,5.813 %,3.829 %
2006,PERU,PIURA,MORROPON,CHALACO,PARTIDO SOCIALISTA,65,2.661 %,1.752 %
2006,PERU,PIURA,MORROPON,CHALACO,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,34,1.392 %,0.917 %
2006,PERU,PIURA,MORROPON,CHALACO,ALIANZA PARA EL PROGRESO,24,0.982 %,0.647 %
2006,PERU,PIURA,MORROPON,CHALACO,CON FUERZA PERU,19,0.778 %,0.512 %
2006,PERU,PIURA,MORROPON,CHALACO,PARTIDO JUSTICIA NACIONAL,19,0.778 %,0.512 %
2006,PERU,PIURA,MORROPON,CHALACO,PARTIDO RENACIMIENTO ANDINO,16,0.655 %,0.431 %
2006,PERU,PIURA,MORROPON,CHALACO,CONCERTACION DESCENTRALISTA,11,0.450 %,0.297 %
2006,PERU,PIURA,MORROPON,CHALACO,FUERZA DEMOCRATICA,11,0.450 %,0.297 %
2006,PERU,PIURA,MORROPON,CHALACO,RESURGIMIENTO PERUANO,9,0.368 %,0.243 %
2006,PERU,PIURA,MORROPON,CHALACO,MOVIMIENTO NUEVA IZQUIERDA,5,0.205 %,0.135 %
2006,PERU,PIURA,MORROPON,CHALACO,PROGRESEMOS PERU,5,0.205 %,0.135 %
2006,PERU,PIURA,MORROPON,CHALACO,PARTIDO RECONSTRUCCION DEMOCRATICA,4,0.164 %,0.108 %
2006,PERU,PIURA,MORROPON,CHALACO,PERU AHORA,2,0.082 %,0.054 %
2006,PERU,PIURA,MORROPON,CHALACO,Y SE LLAMA PERU,1,0.041 %,0.027 %
2006,PERU,PIURA,MORROPON,CHALACO,Votos Blancos,"1,130",,30.466 %
2006,PERU,PIURA,MORROPON,CHALACO,Votos Nulos,136,,3.667 %
2006,PERU,PIURA,MORROPON,CHALACO,Votos Impugnados,0,,0.000 %
2006,PERU,PIURA,MORROPON,CHULUCANAS,PARTIDO APRISTA PERUANO,"16,624",46.152 %,35.351 %
2006,PERU,PIURA,MORROPON,CHULUCANAS,UNION POR EL PERU,"7,033",19.525 %,14.956 %
2006,PERU,PIURA,MORROPON,CHULUCANAS,UNIDAD NACIONAL,"4,649",12.907 %,9.886 %
2006,PERU,PIURA,MORROPON,CHULUCANAS,ALIANZA POR EL FUTURO,"3,136",8.706 %,6.669 %
2006,PERU,PIURA,MORROPON,CHULUCANAS,FRENTE DE CENTRO,"1,976",5.486 %,4.202 %
2006,PERU,PIURA,MORROPON,CHULUCANAS,RESTAURACION NACIONAL,"1,330",3.692 %,2.828 %
2006,PERU,PIURA,MORROPON,CHULUCANAS,PARTIDO JUSTICIA NACIONAL,201,0.558 %,0.427 %
2006,PERU,PIURA,MORROPON,CHULUCANAS,ALIANZA PARA EL PROGRESO,177,0.491 %,0.376 %
2006,PERU,PIURA,MORROPON,CHULUCANAS,CONCERTACION DESCENTRALISTA,130,0.361 %,0.276 %
2006,PERU,PIURA,MORROPON,CHULUCANAS,PARTIDO RENACIMIENTO ANDINO,130,0.361 %,0.276 %
2006,PERU,PIURA,MORROPON,CHULUCANAS,PARTIDO SOCIALISTA,105,0.292 %,0.223 %
2006,PERU,PIURA,MORROPON,CHULUCANAS,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,96,0.267 %,0.204 %
2006,PERU,PIURA,MORROPON,CHULUCANAS,PERU AHORA,81,0.225 %,0.172 %
2006,PERU,PIURA,MORROPON,CHULUCANAS,FUERZA DEMOCRATICA,69,0.192 %,0.147 %
2006,PERU,PIURA,MORROPON,CHULUCANAS,MOVIMIENTO NUEVA IZQUIERDA,67,0.186 %,0.142 %
2006,PERU,PIURA,MORROPON,CHULUCANAS,PROGRESEMOS PERU,64,0.178 %,0.136 %
2006,PERU,PIURA,MORROPON,CHULUCANAS,CON FUERZA PERU,52,0.144 %,0.111 %
2006,PERU,PIURA,MORROPON,CHULUCANAS,RESURGIMIENTO PERUANO,51,0.142 %,0.108 %
2006,PERU,PIURA,MORROPON,CHULUCANAS,PARTIDO RECONSTRUCCION DEMOCRATICA,28,0.078 %,0.060 %
2006,PERU,PIURA,MORROPON,CHULUCANAS,Y SE LLAMA PERU,21,0.058 %,0.045 %
2006,PERU,PIURA,MORROPON,CHULUCANAS,Votos Blancos,"9,231",,19.630 %
2006,PERU,PIURA,MORROPON,CHULUCANAS,Votos Nulos,"1,775",,3.775 %
2006,PERU,PIURA,MORROPON,CHULUCANAS,Votos Impugnados,0,,0.000 %
2006,PERU,PIURA,MORROPON,LA MATANZA,PARTIDO APRISTA PERUANO,"3,013",56.381 %,40.667 %
2006,PERU,PIURA,MORROPON,LA MATANZA,UNION POR EL PERU,"1,151",21.538 %,15.535 %
2006,PERU,PIURA,MORROPON,LA MATANZA,UNIDAD NACIONAL,594,11.115 %,8.017 %
2006,PERU,PIURA,MORROPON,LA MATANZA,ALIANZA POR EL FUTURO,230,4.304 %,3.104 %
2006,PERU,PIURA,MORROPON,LA MATANZA,FRENTE DE CENTRO,134,2.507 %,1.809 %
2006,PERU,PIURA,MORROPON,LA MATANZA,RESTAURACION NACIONAL,59,1.104 %,0.796 %
2006,PERU,PIURA,MORROPON,LA MATANZA,PARTIDO JUSTICIA NACIONAL,45,0.842 %,0.607 %
2006,PERU,PIURA,MORROPON,LA MATANZA,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,20,0.374 %,0.270 %
2006,PERU,PIURA,MORROPON,LA MATANZA,PARTIDO SOCIALISTA,15,0.281 %,0.202 %
2006,PERU,PIURA,MORROPON,LA MATANZA,ALIANZA PARA EL PROGRESO,12,0.225 %,0.162 %
2006,PERU,PIURA,MORROPON,LA MATANZA,CONCERTACION DESCENTRALISTA,12,0.225 %,0.162 %
2006,PERU,PIURA,MORROPON,LA MATANZA,RESURGIMIENTO PERUANO,10,0.187 %,0.135 %
2006,PERU,PIURA,MORROPON,LA MATANZA,PARTIDO RENACIMIENTO ANDINO,9,0.168 %,0.121 %
2006,PERU,PIURA,MORROPON,LA MATANZA,FUERZA DEMOCRATICA,8,0.150 %,0.108 %
2006,PERU,PIURA,MORROPON,LA MATANZA,PROGRESEMOS PERU,8,0.150 %,0.108 %
2006,PERU,PIURA,MORROPON,LA MATANZA,Y SE LLAMA PERU,8,0.150 %,0.108 %
2006,PERU,PIURA,MORROPON,LA MATANZA,CON FUERZA PERU,5,0.094 %,0.067 %
2006,PERU,PIURA,MORROPON,LA MATANZA,MOVIMIENTO NUEVA IZQUIERDA,5,0.094 %,0.067 %
2006,PERU,PIURA,MORROPON,LA MATANZA,PARTIDO RECONSTRUCCION DEMOCRATICA,4,0.075 %,0.054 %
2006,PERU,PIURA,MORROPON,LA MATANZA,PERU AHORA,2,0.037 %,0.027 %
2006,PERU,PIURA,MORROPON,LA MATANZA,Votos Blancos,"1,742",,23.512 %
2006,PERU,PIURA,MORROPON,LA MATANZA,Votos Nulos,323,,4.360 %
2006,PERU,PIURA,MORROPON,LA MATANZA,Votos Impugnados,0,,0.000 %
2006,PERU,PIURA,MORROPON,MORROPON,PARTIDO APRISTA PERUANO,"2,382",41.055 %,32.519 %
2006,PERU,PIURA,MORROPON,MORROPON,UNION POR EL PERU,"1,514",26.094 %,20.669 %
2006,PERU,PIURA,MORROPON,MORROPON,UNIDAD NACIONAL,681,11.737 %,9.297 %
2006,PERU,PIURA,MORROPON,MORROPON,FRENTE DE CENTRO,355,6.119 %,4.846 %
2006,PERU,PIURA,MORROPON,MORROPON,ALIANZA POR EL FUTURO,313,5.395 %,4.273 %
2006,PERU,PIURA,MORROPON,MORROPON,PARTIDO SOCIALISTA,221,3.809 %,3.017 %
2006,PERU,PIURA,MORROPON,MORROPON,RESTAURACION NACIONAL,143,2.465 %,1.952 %
2006,PERU,PIURA,MORROPON,MORROPON,PARTIDO JUSTICIA NACIONAL,109,1.879 %,1.488 %
2006,PERU,PIURA,MORROPON,MORROPON,PARTIDO RENACIMIENTO ANDINO,15,0.259 %,0.205 %
2006,PERU,PIURA,MORROPON,MORROPON,ALIANZA PARA EL PROGRESO,14,0.241 %,0.191 %
2006,PERU,PIURA,MORROPON,MORROPON,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,9,0.155 %,0.123 %
2006,PERU,PIURA,MORROPON,MORROPON,RESURGIMIENTO PERUANO,8,0.138 %,0.109 %
2006,PERU,PIURA,MORROPON,MORROPON,CONCERTACION DESCENTRALISTA,6,0.103 %,0.082 %
2006,PERU,PIURA,MORROPON,MORROPON,MOVIMIENTO NUEVA IZQUIERDA,6,0.103 %,0.082 %
2006,PERU,PIURA,MORROPON,MORROPON,PROGRESEMOS PERU,6,0.103 %,0.082 %
2006,PERU,PIURA,MORROPON,MORROPON,CON FUERZA PERU,6,0.103 %,0.082 %
2006,PERU,PIURA,MORROPON,MORROPON,Y SE LLAMA PERU,4,0.069 %,0.055 %
2006,PERU,PIURA,MORROPON,MORROPON,FUERZA DEMOCRATICA,4,0.069 %,0.055 %
2006,PERU,PIURA,MORROPON,MORROPON,PERU AHORA,3,0.052 %,0.041 %
2006,PERU,PIURA,MORROPON,MORROPON,PARTIDO RECONSTRUCCION DEMOCRATICA,3,0.052 %,0.041 %
2006,PERU,PIURA,MORROPON,MORROPON,Votos Blancos,"1,321",,18.034 %
2006,PERU,PIURA,MORROPON,MORROPON,Votos Nulos,202,,2.758 %
2006,PERU,PIURA,MORROPON,MORROPON,Votos Impugnados,0,,0.000 %
2006,PERU,PIURA,MORROPON,SALITRAL,PARTIDO APRISTA PERUANO,942,31.857 %,22.617 %
2006,PERU,PIURA,MORROPON,SALITRAL,UNION POR EL PERU,765,25.871 %,18.367 %
2006,PERU,PIURA,MORROPON,SALITRAL,ALIANZA POR EL FUTURO,631,21.339 %,15.150 %
2006,PERU,PIURA,MORROPON,SALITRAL,UNIDAD NACIONAL,336,11.363 %,8.067 %
2006,PERU,PIURA,MORROPON,SALITRAL,RESTAURACION NACIONAL,150,5.073 %,3.601 %
2006,PERU,PIURA,MORROPON,SALITRAL,FRENTE DE CENTRO,39,1.319 %,0.936 %
2006,PERU,PIURA,MORROPON,SALITRAL,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,28,0.947 %,0.672 %
2006,PERU,PIURA,MORROPON,SALITRAL,PARTIDO JUSTICIA NACIONAL,10,0.338 %,0.240 %
2006,PERU,PIURA,MORROPON,SALITRAL,ALIANZA PARA EL PROGRESO,10,0.338 %,0.240 %
2006,PERU,PIURA,MORROPON,SALITRAL,CONCERTACION DESCENTRALISTA,8,0.271 %,0.192 %
2006,PERU,PIURA,MORROPON,SALITRAL,PARTIDO SOCIALISTA,7,0.237 %,0.168 %
2006,PERU,PIURA,MORROPON,SALITRAL,PARTIDO RENACIMIENTO ANDINO,6,0.203 %,0.144 %
2006,PERU,PIURA,MORROPON,SALITRAL,FUERZA DEMOCRATICA,4,0.135 %,0.096 %
2006,PERU,PIURA,MORROPON,SALITRAL,PERU AHORA,4,0.135 %,0.096 %
2006,PERU,PIURA,MORROPON,SALITRAL,PROGRESEMOS PERU,4,0.135 %,0.096 %
2006,PERU,PIURA,MORROPON,SALITRAL,RESURGIMIENTO PERUANO,4,0.135 %,0.096 %
2006,PERU,PIURA,MORROPON,SALITRAL,Y SE LLAMA PERU,3,0.101 %,0.072 %
2006,PERU,PIURA,MORROPON,SALITRAL,PARTIDO RECONSTRUCCION DEMOCRATICA,3,0.101 %,0.072 %
2006,PERU,PIURA,MORROPON,SALITRAL,MOVIMIENTO NUEVA IZQUIERDA,2,0.068 %,0.048 %
2006,PERU,PIURA,MORROPON,SALITRAL,CON FUERZA PERU,1,0.034 %,0.024 %
2006,PERU,PIURA,MORROPON,SALITRAL,Votos Blancos,"1,052",,25.258 %
2006,PERU,PIURA,MORROPON,SALITRAL,Votos Nulos,156,,3.745 %
2006,PERU,PIURA,MORROPON,SALITRAL,Votos Impugnados,0,,0.000 %
2006,PERU,PIURA,MORROPON,SAN JUAN DE BIGOTE,PARTIDO APRISTA PERUANO,"1,050",40.872 %,30.828 %
2006,PERU,PIURA,MORROPON,SAN JUAN DE BIGOTE,UNION POR EL PERU,872,33.943 %,25.602 %
2006,PERU,PIURA,MORROPON,SAN JUAN DE BIGOTE,UNIDAD NACIONAL,251,9.770 %,7.369 %
2006,PERU,PIURA,MORROPON,SAN JUAN DE BIGOTE,RESTAURACION NACIONAL,132,5.138 %,3.876 %
2006,PERU,PIURA,MORROPON,SAN JUAN DE BIGOTE,ALIANZA POR EL FUTURO,128,4.982 %,3.758 %
2006,PERU,PIURA,MORROPON,SAN JUAN DE BIGOTE,FRENTE DE CENTRO,57,2.219 %,1.674 %
2006,PERU,PIURA,MORROPON,SAN JUAN DE BIGOTE,PARTIDO JUSTICIA NACIONAL,24,0.934 %,0.705 %
2006,PERU,PIURA,MORROPON,SAN JUAN DE BIGOTE,ALIANZA PARA EL PROGRESO,12,0.467 %,0.352 %
2006,PERU,PIURA,MORROPON,SAN JUAN DE BIGOTE,PARTIDO SOCIALISTA,7,0.272 %,0.206 %
2006,PERU,PIURA,MORROPON,SAN JUAN DE BIGOTE,CONCERTACION DESCENTRALISTA,6,0.234 %,0.176 %
2006,PERU,PIURA,MORROPON,SAN JUAN DE BIGOTE,PARTIDO RENACIMIENTO ANDINO,5,0.195 %,0.147 %
2006,PERU,PIURA,MORROPON,SAN JUAN DE BIGOTE,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,5,0.195 %,0.147 %
2006,PERU,PIURA,MORROPON,SAN JUAN DE BIGOTE,CON FUERZA PERU,4,0.156 %,0.117 %
2006,PERU,PIURA,MORROPON,SAN JUAN DE BIGOTE,FUERZA DEMOCRATICA,4,0.156 %,0.117 %
2006,PERU,PIURA,MORROPON,SAN JUAN DE BIGOTE,Y SE LLAMA PERU,3,0.117 %,0.088 %
2006,PERU,PIURA,MORROPON,SAN JUAN DE BIGOTE,PERU AHORA,3,0.117 %,0.088 %
2006,PERU,PIURA,MORROPON,SAN JUAN DE BIGOTE,RESURGIMIENTO PERUANO,2,0.078 %,0.059 %
2006,PERU,PIURA,MORROPON,SAN JUAN DE BIGOTE,PARTIDO RECONSTRUCCION DEMOCRATICA,2,0.078 %,0.059 %
2006,PERU,PIURA,MORROPON,SAN JUAN DE BIGOTE,PROGRESEMOS PERU,2,0.078 %,0.059 %
2006,PERU,PIURA,MORROPON,SAN JUAN DE BIGOTE,MOVIMIENTO NUEVA IZQUIERDA,0,0.000 %,0.000 %
2006,PERU,PIURA,MORROPON,SAN JUAN DE BIGOTE,Votos Blancos,758,,22.255 %
2006,PERU,PIURA,MORROPON,SAN JUAN DE BIGOTE,Votos Nulos,79,,2.319 %
2006,PERU,PIURA,MORROPON,SAN JUAN DE BIGOTE,Votos Impugnados,0,,0.000 %
2006,PERU,PIURA,MORROPON,SANTA CATALINA DE MOSSA,UNION POR EL PERU,631,53.978 %,38.664 %
2006,PERU,PIURA,MORROPON,SANTA CATALINA DE MOSSA,PARTIDO APRISTA PERUANO,149,12.746 %,9.130 %
2006,PERU,PIURA,MORROPON,SANTA CATALINA DE MOSSA,UNIDAD NACIONAL,131,11.206 %,8.027 %
2006,PERU,PIURA,MORROPON,SANTA CATALINA DE MOSSA,ALIANZA POR EL FUTURO,88,7.528 %,5.392 %
2006,PERU,PIURA,MORROPON,SANTA CATALINA DE MOSSA,RESTAURACION NACIONAL,76,6.501 %,4.657 %
2006,PERU,PIURA,MORROPON,SANTA CATALINA DE MOSSA,PARTIDO SOCIALISTA,28,2.395 %,1.716 %
2006,PERU,PIURA,MORROPON,SANTA CATALINA DE MOSSA,FRENTE DE CENTRO,21,1.796 %,1.287 %
2006,PERU,PIURA,MORROPON,SANTA CATALINA DE MOSSA,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,10,0.855 %,0.613 %
2006,PERU,PIURA,MORROPON,SANTA CATALINA DE MOSSA,PARTIDO JUSTICIA NACIONAL,7,0.599 %,0.429 %
2006,PERU,PIURA,MORROPON,SANTA CATALINA DE MOSSA,FUERZA DEMOCRATICA,5,0.428 %,0.306 %
2006,PERU,PIURA,MORROPON,SANTA CATALINA DE MOSSA,ALIANZA PARA EL PROGRESO,5,0.428 %,0.306 %
2006,PERU,PIURA,MORROPON,SANTA CATALINA DE MOSSA,MOVIMIENTO NUEVA IZQUIERDA,4,0.342 %,0.245 %
2006,PERU,PIURA,MORROPON,SANTA CATALINA DE MOSSA,CON FUERZA PERU,4,0.342 %,0.245 %
2006,PERU,PIURA,MORROPON,SANTA CATALINA DE MOSSA,CONCERTACION DESCENTRALISTA,3,0.257 %,0.184 %
2006,PERU,PIURA,MORROPON,SANTA CATALINA DE MOSSA,PARTIDO RECONSTRUCCION DEMOCRATICA,3,0.257 %,0.184 %
2006,PERU,PIURA,MORROPON,SANTA CATALINA DE MOSSA,RESURGIMIENTO PERUANO,2,0.171 %,0.123 %
2006,PERU,PIURA,MORROPON,SANTA CATALINA DE MOSSA,PERU AHORA,1,0.086 %,0.061 %
2006,PERU,PIURA,MORROPON,SANTA CATALINA DE MOSSA,PROGRESEMOS PERU,1,0.086 %,0.061 %
2006,PERU,PIURA,MORROPON,SANTA CATALINA DE MOSSA,PARTIDO RENACIMIENTO ANDINO,0,0.000 %,0.000 %
2006,PERU,PIURA,MORROPON,SANTA CATALINA DE MOSSA,Y SE LLAMA PERU,0,0.000 %,0.000 %
2006,PERU,PIURA,MORROPON,SANTA CATALINA DE MOSSA,Votos Blancos,424,,25.980 %
2006,PERU,PIURA,MORROPON,SANTA CATALINA DE MOSSA,Votos Nulos,39,,2.390 %
2006,PERU,PIURA,MORROPON,SANTA CATALINA DE MOSSA,Votos Impugnados,0,,0.000 %
2006,PERU,PIURA,MORROPON,SANTO DOMINGO,UNION POR EL PERU,"1,375",46.642 %,35.293 %
2006,PERU,PIURA,MORROPON,SANTO DOMINGO,PARTIDO APRISTA PERUANO,482,16.350 %,12.372 %
2006,PERU,PIURA,MORROPON,SANTO DOMINGO,UNIDAD NACIONAL,462,15.672 %,11.858 %
2006,PERU,PIURA,MORROPON,SANTO DOMINGO,ALIANZA POR EL FUTURO,170,5.767 %,4.363 %
2006,PERU,PIURA,MORROPON,SANTO DOMINGO,PARTIDO SOCIALISTA,147,4.986 %,3.773 %
2006,PERU,PIURA,MORROPON,SANTO DOMINGO,FRENTE DE CENTRO,137,4.647 %,3.516 %
2006,PERU,PIURA,MORROPON,SANTO DOMINGO,RESTAURACION NACIONAL,50,1.696 %,1.283 %
2006,PERU,PIURA,MORROPON,SANTO DOMINGO,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,28,0.950 %,0.719 %
2006,PERU,PIURA,MORROPON,SANTO DOMINGO,PARTIDO JUSTICIA NACIONAL,25,0.848 %,0.642 %
2006,PERU,PIURA,MORROPON,SANTO DOMINGO,ALIANZA PARA EL PROGRESO,13,0.441 %,0.334 %
2006,PERU,PIURA,MORROPON,SANTO DOMINGO,FUERZA DEMOCRATICA,11,0.373 %,0.282 %
2006,PERU,PIURA,MORROPON,SANTO DOMINGO,RESURGIMIENTO PERUANO,11,0.373 %,0.282 %
2006,PERU,PIURA,MORROPON,SANTO DOMINGO,MOVIMIENTO NUEVA IZQUIERDA,8,0.271 %,0.205 %
2006,PERU,PIURA,MORROPON,SANTO DOMINGO,CON FUERZA PERU,7,0.237 %,0.180 %
2006,PERU,PIURA,MORROPON,SANTO DOMINGO,CONCERTACION DESCENTRALISTA,6,0.204 %,0.154 %
2006,PERU,PIURA,MORROPON,SANTO DOMINGO,PARTIDO RECONSTRUCCION DEMOCRATICA,5,0.170 %,0.128 %
2006,PERU,PIURA,MORROPON,SANTO DOMINGO,PROGRESEMOS PERU,4,0.136 %,0.103 %
2006,PERU,PIURA,MORROPON,SANTO DOMINGO,PERU AHORA,3,0.102 %,0.077 %
2006,PERU,PIURA,MORROPON,SANTO DOMINGO,PARTIDO RENACIMIENTO ANDINO,2,0.068 %,0.051 %
2006,PERU,PIURA,MORROPON,SANTO DOMINGO,Y SE LLAMA PERU,2,0.068 %,0.051 %
2006,PERU,PIURA,MORROPON,SANTO DOMINGO,Votos Blancos,840,,21.561 %
2006,PERU,PIURA,MORROPON,SANTO DOMINGO,Votos Nulos,108,,2.772 %
2006,PERU,PIURA,MORROPON,SANTO DOMINGO,Votos Impugnados,0,,0.000 %
2006,PERU,PIURA,MORROPON,YAMANGO,UNION POR EL PERU,974,38.407 %,25.537 %
2006,PERU,PIURA,MORROPON,YAMANGO,UNIDAD NACIONAL,653,25.749 %,17.121 %
2006,PERU,PIURA,MORROPON,YAMANGO,PARTIDO APRISTA PERUANO,534,21.057 %,14.001 %
2006,PERU,PIURA,MORROPON,YAMANGO,FRENTE DE CENTRO,157,6.191 %,4.116 %
2006,PERU,PIURA,MORROPON,YAMANGO,RESTAURACION NACIONAL,72,2.839 %,1.888 %
2006,PERU,PIURA,MORROPON,YAMANGO,ALIANZA POR EL FUTURO,61,2.405 %,1.599 %
2006,PERU,PIURA,MORROPON,YAMANGO,PARTIDO JUSTICIA NACIONAL,20,0.789 %,0.524 %
2006,PERU,PIURA,MORROPON,YAMANGO,ALIANZA PARA EL PROGRESO,16,0.631 %,0.420 %
2006,PERU,PIURA,MORROPON,YAMANGO,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,11,0.434 %,0.288 %
2006,PERU,PIURA,MORROPON,YAMANGO,PARTIDO SOCIALISTA,8,0.315 %,0.210 %
2006,PERU,PIURA,MORROPON,YAMANGO,FUERZA DEMOCRATICA,6,0.237 %,0.157 %
2006,PERU,PIURA,MORROPON,YAMANGO,PARTIDO RECONSTRUCCION DEMOCRATICA,5,0.197 %,0.131 %
2006,PERU,PIURA,MORROPON,YAMANGO,PARTIDO RENACIMIENTO ANDINO,4,0.158 %,0.105 %
2006,PERU,PIURA,MORROPON,YAMANGO,CONCERTACION DESCENTRALISTA,3,0.118 %,0.079 %
2006,PERU,PIURA,MORROPON,YAMANGO,MOVIMIENTO NUEVA IZQUIERDA,3,0.118 %,0.079 %
2006,PERU,PIURA,MORROPON,YAMANGO,PROGRESEMOS PERU,3,0.118 %,0.079 %
2006,PERU,PIURA,MORROPON,YAMANGO,CON FUERZA PERU,3,0.118 %,0.079 %
2006,PERU,PIURA,MORROPON,YAMANGO,RESURGIMIENTO PERUANO,2,0.079 %,0.052 %
2006,PERU,PIURA,MORROPON,YAMANGO,Y SE LLAMA PERU,1,0.039 %,0.026 %
2006,PERU,PIURA,MORROPON,YAMANGO,PERU AHORA,0,0.000 %,0.000 %
2006,PERU,PIURA,MORROPON,YAMANGO,Votos Blancos,"1,149",,30.126 %
2006,PERU,PIURA,MORROPON,YAMANGO,Votos Nulos,129,,3.382 %
2006,PERU,PIURA,MORROPON,YAMANGO,Votos Impugnados,0,,0.000 %
2006,PERU,PIURA,PAITA,AMOTAPE,PARTIDO APRISTA PERUANO,766,65.191 %,54.211 %
